date,price_usd_close,exchange_to_miner_flow_total,exchange_to_miner_transactions_count_flow,exchange_to_miner_flow_mean,miner_flow_outflow_total,miner_flow_outflow_top10,miner_flow_outflow_mean,miner_flow_outflow_mean_ma7,transactions_count_total,transactions_count_mean,hashrate,Exchange_flow_outflow_total,Exchange_flow_outflow_top10,Exchange_flow_outflow_mean,Exchange_flow_outflow_mean_ma7,block_count,block_bytes,miner_flow_transactions_count_inflow,miner_flow_transactions_count_outflow,difficulty,blockreward,blockreward_usd,Exchange_flow_inflow_total,Exchange_flow_inflow_top10,Exchange_flow_inflow_mean,Exchange_flow_inflow_mean_ma7,supply_total,supply_new,block_interval,exchange_to_exchange_flow_total,exchange_to_exchange_transactions_count_flow,exchange_to_exchange_flow_mean,Exchange_flow_reserve,Exchange_flow_reserve_usd,miner_flow_reserve,miner_flow_reserve_usd,miner_to_exchange_flow_total,miner_to_exchange_transactions_count_flow,miner_to_exchange_flow_mean,utxo_count,fees_transaction_mean,fees_transaction_mean_usd,fees_transaction_median,fees_transaction_median_usd,miner_flow_addresses_count_inflow,miner_flow_addresses_count_outflow,miner_flow_inflow_total,miner_flow_inflow_top10,miner_flow_inflow_mean,miner_flow_inflow_mean_ma7,Exchange_flow_addresses_count_inflow,Exchange_flow_addresses_count_outflow,Exchange_flow_transactions_count_inflow,Exchange_flow_transactions_count_outflow,fees_block_mean,fees_block_mean_usd,fees_total,fees_total_usd,fees_reward_percent,tokens_transferred_total,tokens_transferred_mean,tokens_transferred_median,velocity_supply_total,fund_flow_ratio,price_usd_high,price_usd_low,price_usd_open,average_cap,delta_cap,market_cap,realized_cap,thermo_cap,mvrv,stablecoin_supply_ratio,nvm,nvt,puell_index,stock_to_flow,stock_to_flow_reversion,exchange_whale_ratio_x
10/9/2019,8586.08,12.20434193,35,0.34869548,7867.398485,7722.232251,16.22144018,7.068994521,310911,2252.978261,87532580697,12381.07109,7472.194694,2.10240637,1.390207781,138,1032391.138,2042,485,1.27598E+13,1755.366152,14656327.55,13550.80294,8156.489942,0.99836462,0.617753891,17983183.54,1725,626.5797101,141.3819767,9,15.70910853,1356232.37,11650815891,28128.12412,241636759.8,22.61956809,58,0.38999255,62906181,9.77E-05,0.81952314,4.39E-05,0.37283387,3697,2442,6622.569793,5763.835103,3.24317816,1.555550441,16862,14238,13573,5889,0.22004458,1846.36781,30.36615188,254798.7578,0.01729904,888384.3792,2.85735911,0.03296655,28.82042781,0.02918993,8693.6125,8125.3775,8185.0225,29292169221,91587927592,1.54405E+11,1.2088E+11,14877653892,1.27800929,30.33837698,0.31498005,20.76226838,1.139040593,10425.03394,0.82403329,0.18216556
10/8/2019,8184.46,46.96122539,31,1.51487824,2582.521931,2487.612699,5.70093142,5.39867061,336192,2075.259259,1.02756E+11,6767.36711,4514.05088,1.24126323,1.331714041,162,966500.9444,2108,453,1.27598E+13,2052.6592,16870469.21,9013.256097,5126.278604,0.65799796,0.555687577,17981458.54,2025,534.8209877,64.28213139,10,6.42821314,1355062.638,11106645569,29372.95281,240752690.7,9.97604781,50,0.19952096,62837614,8.23E-05,0.67579526,2.57E-05,0.21046566,3948,2509,3577.887749,2516.583953,1.6972902,1.251809516,16662,14748,13698,5452,0.1707358,1402.450368,27.65920023,227196.9596,0.01347481,851259.3264,2.53206301,0.02560839,28.81541842,0.01853797,8344.4925,8111.7375,8210.0275,29260341980,91605089752,1.47169E+11,1.20865E+11,14862997564,1.21940045,28.94437394,0.28422626,21.08420675,1.312172611,8879.732615,0.92304666,0.25683439
10/7/2019,8209.87,11.30536186,31,0.36468909,3214.77183,3142.815867,6.62839553,5.21704451,328648,2120.309677,98315579768,12657.79317,7751.365059,2.31361601,1.29798618,155,1005810.123,2057,485,1.27598E+13,1962.20416,15783512.2,14685.53187,8277.096106,0.96959804,0.602895493,17979433.54,1937.5,554.7806452,388.4578877,24,16.18574532,1352816.749,11119169503,28377.58699,233243120.4,24.73149541,58,0.42640509,62794012,7.52E-05,0.60683692,1.80E-05,0.14519886,3703,2551,2568.932126,1716.427803,1.24887318,1.153321981,19062,16240,15146,5471,0.15938167,1286.682191,24.7041595,199435.7396,0.01259,696195.5605,2.11836238,0.02729751,28.81730336,0.03927535,8318.3475,7771.8125,7864.6725,29230339882,91618261441,1.47609E+11,1.20849E+11,14846127095,1.2228347,28.99580111,0.27221939,26.30478893,1.229094939,9279.707636,0.88572537,0.2084254
10/6/2019,7866.11,0.7300216,26,0.02807775,1609.066545,1552.155493,3.8220108,5.352880626,277464,1862.174497,94509815390,3977.073696,2771.49887,0.86458124,1.15768917,149,813034.2819,1869,421,1.27598E+13,1878.99099,14995795.43,5142.51836,3579.499405,0.47370287,0.645161517,17977496.04,1862.5,581.5771812,139.6120415,12,11.6343368,1350789.01,10641711688,29023.42669,228650763.9,9.91485932,57,0.1739449,62761188,5.94E-05,0.47411996,1.41E-05,0.11115483,3586,2409,2183.677579,1447.786157,1.16836682,1.243703164,14920,14173,10856,4600,0.11067778,882.8940998,16.49098962,131551.2209,0.00877651,533723.1832,1.92357633,0.01784433,28.80943298,0.01708675,8173.716351,7789.805,8147.295,29200210455,91656021182,1.41413E+11,1.20856E+11,14830343583,1.17188265,27.81602348,0.44508922,33.26752525,1.168763627,9652.34687,0.81618959,0.32029777
10/5/2019,8146.18,60.98011112,37,1.64811111,2199.640147,2151.051026,5.06829527,6.057703107,326525,2066.613924,1.00218E+11,2073.371838,1234.175355,0.3872566,1.125189553,158,885488.6582,1915,434,1.27598E+13,1994.148114,16178227.35,2200.647836,1492.570488,0.17980618,0.614954243,17975633.54,1975,555.2531646,17.65386922,8,2.20673365,1349623.566,10991496273,28448.81566,231690568.6,11.11016557,57,0.19491519,62690823,5.86E-05,0.47542842,1.50E-05,0.12190715,3450,2295,2401.352098,1515.903275,1.25396976,1.393489617,16185,14954,12239,5354,0.12119059,982.5269911,19.14811395,155239.2646,0.00960215,497851.8234,1.52469741,0.01453067,28.81694109,0.00858492,8198.175,8024.32,8154.7175,29171643054,91709023482,1.46433E+11,1.20881E+11,14815347788,1.21107635,28.8443301,0.36451198,36.25492229,1.262158757,9101.586605,0.89480223,0.26737828
10/4/2019,8154.00,105.4040626,35,3.01154464,2347.286858,2305.885437,5.78149472,6.092398994,337075,2293.027211,93241227264,7136.406928,4971.188782,1.2904895,1.273596619,147,1086928.381,2058,406,1.27598E+13,1865.303676,15210262.68,6011.760052,3669.99276,0.42990275,0.680604853,17973658.54,1837.5,579.9659864,10.33535333,5,2.06707067,1349496.29,11017247224,28247.10371,230608507.3,25.51018767,42,0.60738542,62609500,8.25E-05,0.67229712,3.15E-05,0.25705441,3897,2436,2338.472757,1613.364769,1.13628414,1.398555213,18902,17034,13984,5530,0.18914065,1541.595596,27.80367596,226614.5526,0.01490571,718547.5776,2.13171424,0.02096981,28.83373358,0.01829826,8246.504442,8010.2275,8242.9,29141782829,91628699108,1.46557E+11,1.2077E+11,14799169560,1.21500227,28.8907846,0.28843466,25.04067267,1.188001901,9781.582882,0.83462668,0.20480248
10/3/2019,8240.74,1.31808967,22,0.05991317,2472.855523,2439.556407,6.26039373,6.637601011,326367,2220.183673,93241227264,8634.990666,5650.216576,1.53184152,1.427339524,147,1038093.102,1920,395,1.27598E+13,1875.383992,15463750.78,8180.078845,4890.50436,0.61490482,0.763396579,17971821.04,1837.5,584.7414966,56.61242438,9,6.29026938,1350620.937,11139806682,28255.91781,233052408.3,8.96624458,49,0.18298458,62568921,0.00011608,0.95459421,6.06E-05,0.49984131,3699,2610,2190.510395,1408.076703,1.14089083,1.478339684,16741,19452,13303,5637,0.25771423,2119.374484,37.88399226,311548.0491,0.02020066,805678.8897,2.46862854,0.02520729,28.84325071,0.02087068,8416.1125,8068.355,8384.724303,29111875690,91681755175,1.48101E+11,1.20794E+11,14783959298,1.22713467,29.19765716,0.29818585,22.37951321,1.208515267,9780.582882,0.84329483,0.30711555
10/2/2019,8385.51,2.06324102,19,0.10859163,1997.365203,1958.202796,4.5291728,6.508439501,326409,2205.466216,93875521327,11288.59184,8210.172137,1.69295019,1.507143,148,1005967.926,1942,441,1.27598E+13,1887.200215,15581243.26,7658.895496,5008.712129,0.56390042,0.818157031,17969983.54,1850,583.6756757,24.06283567,9,2.67364841,1351075.848,11325943862,28538.26294,239233618.4,8.48262649,51,0.16632601,62517426,0.00011397,0.94088299,6.55E-05,0.54161158,3326,2323,2169.19785,1342.02993,1.11699168,1.504614104,16717,10933,13582,6668,0.2513528,2075.085642,37.20021491,307112.6751,0.01971185,843663.5095,2.58468213,0.0263,28.84520036,0.02245858,8393.4775,8171.22,8317.829895,29081559951,91751008176,1.50688E+11,1.20833E+11,14768495547,1.24668963,29.83131603,0.29520842,21.6258951,1.218633597,9713.504619,0.86301575,0.19616431
10/1/2019,8318.02,1.73830171,32,0.05432193,2139.472031,2060.472525,4.42954872,6.718944064,337101,2357.34965,90704051012,15861.55421,10269.86905,1.0051682,1.755942436,143,1120068.028,2049,483,1.27598E+13,1835.764974,15353127.13,15280.50059,7658.305216,0.98845337,0.948672276,17968133.54,1787.5,611.6993007,68.78760144,12,5.73230012,1354705.545,11271675080,28366.43029,236019692,12.51520692,58,0.21577943,62447210,0.00014318,1.19690233,8.41E-05,0.69842112,3548,3072,2065.14092,1331.367156,1.00787746,1.557511486,20891,18434,15459,15780,0.3375173,2821.517282,48.26497357,403476.9713,0.02629148,1156952.511,3.4320649,0.03386118,28.87086289,0.02691731,8527,8200.7125,8310.56703,29050569646,91805212622,1.49459E+11,1.20856E+11,14752914303,1.23702674,29.63703892,0.25029584,15.45107777,1.201866229,10052.10268,0.82772608,0.22335143
9/30/2019,8308.86,6.72054587,33,0.20365291,3630.459953,3319.651839,7.57924834,6.861281006,311266,2394.353846,82458228192,18203.44156,10338.95872,1.33153694,2.374198589,130,1150525.392,2120,479,1.27598E+13,1666.01329,13454412.71,18580.75222,9646.38799,1.26546021,1.131626496,17966346.04,1625,659.6076923,75.33535087,20,3.76676754,1355286.598,11234292494,28440.7614,235752225.9,9.7948679,48,0.20405975,62389838,0.00013176,1.07196623,7.04E-05,0.57874818,3689,1914,3988.867903,3158.090346,1.88154146,1.592043371,20094,17095,14683,13671,0.31548685,2566.666461,41.0132903,333666.6399,0.02461762,1105839.747,3.55271616,0.0398,28.85526139,0.03326358,8369.6225,7711.075,8060.1075,29019876647,91894163003,1.4928E+11,1.20914E+11,14737561176,1.23167921,29.74653499,0.27225119,16.59689103,1.053724967,11056.21295,0.74973569,0.22413856
9/29/2019,8062.07,2.14174806,23,0.09311948,4010.14182,3897.512618,8.75576817,6.4253861,285406,2098.573529,86263992571,2992.383195,2220.952613,0.63708392,2.341208381,136,899054.9706,1754,458,1.27598E+13,1721.001562,13893229.37,3034.255039,2298.740837,0.26225195,1.029590219,17964721.04,1700,636.5073529,5.19322114,8,0.64915264,1354909.288,10931367485,28082.35345,226567585.2,15.20706418,51,0.29817773,62330796,7.36E-05,0.59393942,2.60E-05,0.21020448,3511,2356,3888.393472,3076.794704,2.21687199,1.479858903,15737,12590,11570,4697,0.15442325,1246.425539,21.00156166,169513.8733,0.0122031,604913.6357,2.11948465,0.01676611,28.8317062,0.00996281,8242.6075,7908.165,8217.2625,28989213731,91965222299,1.44833E+11,1.20954E+11,14724106764,1.19829281,28.90993454,0.46033078,29.69419128,1.088071786,10567.48297,0.7634713,0.36998414
9/28/2019,8216.50,1.24074514,23,0.05394544,2485.625915,2409.560396,5.31116648,5.876769427,314274,1976.566038,1.00853E+11,7459.960789,5378.330285,1.42610606,2.347730299,159,887235.5031,1851,468,1.27598E+13,2010.664872,16404538.98,7470.926909,5780.339635,0.63936045,1.03253431,17963021.04,1987.5,541.836478,91.91892977,8,11.48986622,1354867.416,11117381516,28204.1018,231429109.9,22.99221345,53,0.43381535,62248096,7.37E-05,0.60128804,2.84E-05,0.23185762,3361,2569,2386.732949,1486.376345,1.28942893,1.359669161,15697,16142,11685,5231,0.14569102,1188.48552,23.16487157,188969.1977,0.011521,671399.0384,2.1363493,0.01508824,28.84261146,0.02223847,8368.5,8018.3375,8195.215,28959669307,92016204175,1.47593E+11,1.20976E+11,14710213534,1.21838999,29.53476514,0.37188588,26.92315628,1.285111336,9037.99801,0.9078905,0.3549666
9/27/2019,8195.33,247.6844608,24,10.32018586,4587.800426,4468.625267,9.59790884,5.666724509,303771,2301.295455,83726816318,14247.47285,8194.468758,2.36668984,2.198098567,132,1095423.5,2013,478,1.27598E+13,1684.263278,13557340.03,13435.71069,6501.487312,1.00944483,0.973687013,17961033.54,1650,653.9242424,21.17915865,10,2.11791587,1354856.45,11100844705,28302.99477,231897002.6,14.03082261,43,0.3262982,62189007,0.00011279,0.9072093,4.63E-05,0.37230004,3528,2093,3411.582968,2697.807808,1.69477544,1.356413214,17542,19222,13310,6020,0.25957029,2087.756643,34.26327785,275583.8769,0.02034318,920774.4866,3.03114677,0.0345566,28.86835523,0.03006511,8284.9125,7868.8675,8073.0975,28929405684,92106426299,1.47197E+11,1.21036E+11,14693808995,1.21585031,29.50773802,0.29945828,19.8537139,1.062833399,10885.47488,0.75268864,0.18942206
9/26/2019,8072.48,36.50199064,30,1.21673302,2731.694213,2586.633641,5.35626316,5.011933933,355604,2079.555556,1.08464E+11,13684.18943,8183.183994,2.09046585,2.088620224,171,970737.5029,2243,510,1.20177E+13,2170.141729,17943995.17,14506.24914,7948.222099,0.99822799,0.927533337,17959383.54,2137.5,504.9590643,43.14841206,17,2.53814189,1355668.212,10940679673,29479.21222,237906749.7,9.8087544,47,0.2086969,62113301,9.18E-05,0.75861285,3.53E-05,0.2888074,3770,2753,2971.552794,1908.401072,1.32481177,1.30238837,17934,19355,14532,6546,0.19088731,1577.57757,32.64172934,269765.7644,0.01504129,1127927.903,3.17186506,0.02494477,28.87013543,0.02499312,8474.380943,7747.9375,8444.3,28899227807,92173703347,1.44977E+11,1.21073E+11,14680251655,1.19711331,29.1291046,0.25931354,15.63143492,1.407248777,8402.050781,0.96051818,0.19847171
9/25/2019,8447.90,3.10123128,28,0.11075826,3403.533587,3171.728522,6.00270474,5.074787396,347591,2228.147436,92209210308,23767.05996,14967.91032,3.43454624,2.139213169,156,1104534.34,2295,567,1.18906E+13,1992.824758,16824220.29,22698.942,13436.97036,1.47750713,0.899253061,17957246.04,1950,554.1089744,151.4983758,18,8.41657643,1354846.152,11433441677,29239.35364,246748639.3,8.56136042,38,0.22529896,62078314,0.0001232,1.03943157,5.35E-05,0.45180821,3712,2694,3413.292329,2273.820198,1.48727335,1.285339641,18786,21087,15363,6920,0.27451768,2316.006782,42.82475804,361297.0579,0.02148948,1645210.692,4.73317978,0.0374877,28.87053866,0.02824319,8746.865,8193.9275,8523.786078,28869601063,92552026844,1.51701E+11,1.21422E+11,14662307660,1.24804625,30.57494958,0.23734841,10.91275332,1.321300164,9208.844126,0.91639324,0.15729122
9/24/2019,8524.21,2.14374351,26,0.08245167,3027.656281,2869.438532,5.42590731,4.917562771,353106,2249.082803,92800294989,35501.52317,16071.77042,5.33296127,1.899761133,157,1163618.121,2116,558,1.18906E+13,2000.9615,18750745.92,38157.73908,19131.50089,2.26913291,0.775141357,17955296.04,1962.5,549.2738854,166.817323,17,9.81278371,1355914.286,11593216293,29229.5949,249916251.6,11.39908716,66,0.17271344,62052482,0.00010892,1.02595255,4.73E-05,0.43970664,3900,3049,2644.154994,1774.819254,1.24960066,1.35064379,20117,18680,16816,6657,0.24497771,2307.452245,38.46150022,362270.0025,0.01922151,1304463.257,3.69425401,0.03457915,28.85775176,0.0564671,9784.69,8032.75,9700.11,28838242519,92957796727,1.53055E+11,1.21796E+11,14645483440,1.26046592,31.0011558,0.2187077,12.74591215,1.473593433,9149.195437,0.93452042,0.15196343
9/23/2019,9696.37,33.10732678,27,1.22619729,2304.743858,2138.284192,4.527984,4.763920613,288035,2526.622807,67383653686,7405.974347,5345.10521,1.10060549,1.311313279,114,1243719.526,1706,509,1.18906E+13,1457.195403,14398330,7740.589632,4420.657765,0.55120627,0.549578967,17953333.54,1425,765.7280702,142.8488129,21,6.80232442,1353258.07,13117654857,29613.09619,287051216.4,39.71732806,53,0.74938355,62058346,0.00011178,1.1046863,4.52E-05,0.4456899,3325,1518,1870.202809,1292.545942,1.09625018,1.38283764,20020,18597,14043,6729,0.28241581,2791.125602,32.19540269,318188.3187,0.02209409,1485074.719,5.15588286,0.03864023,28.83206,0.01019919,10056.24471,9612.61,10036.81,28806522264,93009443599,1.74082E+11,1.21816E+11,14626732694,1.42861913,35.36425515,0.33154749,11.80044702,1.133095968,12598.83056,0.76938788,0.18333564
9/22/2019,10034.94,86.58245895,22,3.93556632,2054.658711,2002.185232,4.91545146,4.886549839,318547,1918.957831,98120057122,3324.248119,2680.175118,0.68273734,1.283038323,166,850795.6084,1692,418,1.18906E+13,2095.527289,20936966.42,3269.019813,2429.580523,0.28286059,0.548887501,17951908.54,2075,515.2108434,1.74451835,2,0.87225918,1352923.47,13611018923,30047.63723,302292752,11.3731366,54,0.21061364,61952178,6.44E-05,0.64376171,1.46E-05,0.14627203,3497,2419,2327.42011,1561.494652,1.3755438,1.440313911,16146,13870,11557,4869,0.12365837,1235.351575,20.52728871,205068.3615,0.00979576,1709310.003,5.36595857,0.0123162,28.78171902,0.00385727,10085.25,9860.4625,9987.874053,28769414809,93041972794,1.80146E+11,1.21811E+11,14612334364,1.48265513,36.63153181,0.50655767,10.55459334,1.648273292,8651.52219,1.16285317,0.41120188
9/21/2019,9991.13,5.31510042,11,0.48319095,1628.521267,1595.97308,3.84085205,4.936930903,335847,2023.174699,98120057122,2013.462533,1265.31253,0.37868394,1.248177306,166,884734.2711,1805,424,1.18906E+13,2098.400481,21083879.1,2454.645167,1607.081285,0.22742937,0.54599086,17949833.54,2075,525.0481928,66.80018299,9,7.42224255,1352978.698,13517907829,29774.87584,297487334.9,10.57478887,56,0.18883552,61833809,6.97E-05,0.70022285,2.86E-05,0.28608712,3118,2118,2286.280321,1331.924002,1.2666373,1.415003887,14154,12409,10793,5317,0.14096675,1416.67316,23.40048063,235167.7445,0.01115158,724487.6411,2.15719551,0.01830645,28.73057847,0.00616727,10180.30544,9919.785,10177.14105,28730739041,93060273060,1.79339E+11,1.21791E+11,14591397397,1.4725285,36.4449198,0.43144141,24.6285744,1.662638555,8650.52219,1.15498461,0.29231096
9/20/2019,10176.94,19.71858926,18,1.09547718,2953.466765,2619.279028,5.01437481,5.412203747,340778,2256.807947,89253786900,9626.053743,7247.038415,1.60034144,1.258683101,151,1040262.013,1850,589,1.18906E+13,1919.538048,19546903.12,9491.11189,6121.480383,0.6863691,0.543178959,17947758.54,1887.5,568.3708609,61.23036244,8,7.65379531,1352537.491,13761561767,29117.11678,296255744.3,54.13077141,54,1.00242169,61763974,9.40E-05,0.95740419,4.13E-05,0.42050234,3423,2750,2435.712826,1573.532219,1.31660153,1.390261406,18188,17584,13828,6015,0.2121725,2160.677393,32.03804814,326262.2863,0.0166905,872192.7938,2.55941638,0.02833444,28.76011231,0.02191851,10308.30308,10073.8725,10273.46967,28692249820,93073440266,1.82653E+11,1.21766E+11,14570313518,1.4996976,37.13156045,0.34134147,20.56355743,1.544402153,9508.746249,1.07002803,0.26786894
9/19/2019,10273.68,11.42862982,21,0.54422047,3089.394532,2991.475512,5.7962374,5.469192229,345962,2337.581081,87480532856,14098.10313,7054.58924,2.44461646,1.19638863,148,1104391.142,1945,533,1.18906E+13,1886.545015,18866332.71,11170.11365,6029.795639,0.80026606,0.518649977,17945871.04,1850,590.8716216,461.4136776,31,14.88431218,1352672.472,13906915867,29634.87072,304678081.5,11.26956027,62,0.1817671,61686845,0.00010563,1.05206836,4.14E-05,0.41491379,3298,2406,2344.640452,1451.929812,1.20547067,1.352108416,16648,16026,13958,5767,0.24692578,2459.295087,36.54501485,363975.6729,0.0193714,756329.6678,2.18616399,0.02703341,28.76449125,0.033409,10394.71667,9631.286667,10165.8669,28652893756,93062398660,1.8437E+11,1.21715E+11,14550766615,1.51585469,37.4140535,0.34431269,24.46396403,1.492920802,9700.470835,1.05985234,0.18473874
9/18/2019,10163.71,98.86394988,27,3.66162777,2465.772581,2343.818806,4.90213237,5.24407947,363011,2086.270115,1.02849E+11,10021.01893,7738.796012,1.75838199,1.007283739,174,1069905.448,1875,503,1.18906E+13,2209.125887,22536153.34,9139.400092,5662.405766,0.6087252,0.466851069,17944021.04,2175,491.5114943,300.7452268,27,11.1387121,1355600.462,13782593236,30379.6248,308874202.3,119.6122787,63,1.8986076,61623449,9.40E-05,0.95903201,3.83E-05,0.39072672,3437,2325,3645.754482,2689.297349,1.94440239,1.387523354,18388,16211,15014,5699,0.19612579,2000.799826,34.12588668,348139.1697,0.01544769,863228.0823,2.37796673,0.03004319,28.77801491,0.02219624,10262.0775,10095.295,10194.225,28613078580,93105388747,1.82378E+11,1.21718E+11,14531900283,1.49886502,37.00709693,0.24704929,20.71296517,1.78579589,8250.124618,1.2323632,0.19287872
9/17/2019,10194.32,34.96792074,39,0.89661335,2431.880422,2280.967141,4.3504122,5.108999449,343630,2321.824324,87480532856,6838.697312,4588.106463,1.21382629,0.91427423,148,1157712.412,1949,559,1.18906E+13,1884.641374,19264352.29,9801.475887,5780.586913,0.69019618,0.455407081,17941846.04,1850,585.9256757,308.5327924,25,12.3413117,1356482.081,13830453911,29199.6429,297714449.1,36.91079575,55,0.67110538,61662711,0.00010081,1.03069585,4.64E-05,0.47567621,3384,2576,2874.692386,1950.432691,1.47495761,1.301206597,16919,14707,14201,5634,0.23406334,2393.094698,34.64137449,354178.0153,0.01838088,1145500.894,3.33352994,0.03423641,28.79019059,0.01452655,10281.0675,10140.2875,10265.60407,28573752547,92998367345,1.82905E+11,1.21572E+11,14509364129,1.50471936,37.00205553,0.29818419,15.62413781,1.530268111,9698.295159,1.05130075,0.22946432
9/16/2019,10267.95,3.65338259,20,0.18266913,2849.39956,2714.217425,5.38638858,5.398544041,347178,2129.92638,96346803078,5011.683826,3237.558592,0.9026808,0.901433573,163,1054939.294,1948,529,1.18906E+13,2066.758672,21201647.92,7680.813423,4327.681677,0.54636601,0.424303476,17939996.04,2037.5,541.5030675,39.33313689,11,3.57573972,1353519.302,13875918947,28756.83094,294807362.3,18.69571735,50,0.37391435,61640694,8.43E-05,0.86281449,2.98E-05,0.30439908,3594,2381,2919.241795,1915.155412,1.49858408,1.354586166,18533,17526,14058,5552,0.17950106,1837.731345,29.25867219,299550.2093,0.01415679,991096.3332,2.85472102,0.0276771,28.78908247,0.01280652,10379.60667,10079.78,10310.06909,28534271547,92904290937,1.84207E+11,1.21439E+11,14490099777,1.5144782,37.14853009,0.30803731,18.12832658,1.687235977,8804.906034,1.16432058,0.31471679
9/15/2019,10309.69,1.12901097,15,0.0752674,2186.269347,2141.387405,5.26811891,5.512054906,273999,1863.938776,86889448174,1944.802424,1424.166688,0.43871022,0.919017507,147,867850.3741,1706,415,1.18906E+13,1855.743004,19141140.81,2714.331862,1717.012521,0.2625841,0.423093757,17937958.54,1837.5,571.0884354,69.10471221,6,11.51745203,1350850.173,13921141425,28686.9887,295632805.8,9.65000835,57,0.16929839,61644803,6.66E-05,0.68679225,2.00E-05,0.205957,3338,2107,2044.425413,1287.7298,1.19837363,1.306209334,14241,11617,10337,4433,0.12410207,1280.138701,18.2430038,188180.3891,0.00983057,496732.9199,1.81290048,0.01884748,28.77612462,0.00937956,10380.75,10266.84667,10359.33,28494437179,92915223058,1.84935E+11,1.2141E+11,14468898129,1.52260564,37.23413156,0.58503027,36.06751396,1.526539364,9762.15431,1.05565497,0.39123504
9/14/2019,10359.62,1.98181863,8,0.24772733,3132.311976,3082.412055,7.16776196,5.262685606,299739,1933.8,91618125626,2213.638965,1675.376352,0.45222451,0.939411001,155,903661.329,1834,437,1.18906E+13,1958.524719,20251993.4,2375.783997,1702.325247,0.20774606,0.434592404,17936121.04,1937.5,556.9096774,55.38845107,8,6.92355638,1350080.683,13983235662,28828.83264,298589829.2,9.70153008,53,0.18304774,61626139,7.01E-05,0.72495003,2.73E-05,0.28297558,3175,2848,2005.368824,1332.973449,1.09343993,1.33399717,15390,13013,11436,4895,0.13564335,1401.908378,21.0247188,217295.7985,0.01073498,612574.2735,2.04369226,0.02039776,28.79075362,0.00749203,10441.35308,10227.8475,10364.0675,28454396125,92917997257,1.85811E+11,1.21372E+11,14449756988,1.53058187,37.45952424,0.42785844,29.34054974,1.617829205,9257.352797,1.11882236,0.34202777
